snapshot_date,prev_date,ID,change_type,old_value,new_value,delta
2026-06-05,2026-05-22,0015566,awarded,,2023-10-06,
2026-06-05,2026-05-22,0015566,work_stopped,,2024-11-29,
2026-06-05,2026-05-22,0015567,awarded,,2023-04-26,
2026-06-05,2026-05-22,0015567,work_stopped,,2025-05-30,
2026-06-05,2026-05-22,0015568,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015568,work_stopped,,2024-12-17,
2026-06-05,2026-05-22,0015581,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015582,awarded,,2019-01-18,
2026-06-05,2026-05-22,0015583,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015589,awarded,,2020-11-20,
2026-06-05,2026-05-22,0015590,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015591,awarded,,2025-04-04,
2026-06-05,2026-05-22,0015592,awarded,,2023-09-01,
2026-06-05,2026-05-22,0015592,work_stopped,,2025-03-19,
2026-06-05,2026-05-22,0015593,awarded,,2025-07-04,
2026-06-05,2026-05-22,0015598,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015598,work_stopped,,2025-09-30,
2026-06-05,2026-05-22,0015601,awarded,,2023-10-06,
2026-06-05,2026-05-22,0015601,work_stopped,,2025-01-17,
2026-06-05,2026-05-22,0015602,awarded,,2024-02-02,
2026-06-05,2026-05-22,0015602,work_stopped,,2026-04-15,
2026-06-05,2026-05-22,0015603,awarded,,2023-11-03,
2026-06-05,2026-05-22,0015603,work_stopped,,2025-04-30,
2026-06-05,2026-05-22,0015604,awarded,,2024-12-06,
2026-06-05,2026-05-22,0015606,awarded,,2018-07-30,
2026-06-05,2026-05-22,0015608,awarded,,2024-04-05,
2026-06-05,2026-05-22,0015608,work_stopped,,2025-07-30,
2026-06-05,2026-05-22,0015609,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015609,work_stopped,,2024-09-10,
2026-06-05,2026-05-22,0015610,awarded,,2023-08-04,
2026-06-05,2026-05-22,0015610,work_stopped,,2024-06-25,
2026-06-05,2026-05-22,0015611,awarded,,2023-11-03,
2026-06-05,2026-05-22,0015611,work_stopped,,2025-03-31,
2026-06-05,2026-05-22,0015613,awarded,,2023-12-29,
2026-06-05,2026-05-22,0015613,work_stopped,,2026-04-02,
2026-06-05,2026-05-22,0015614,awarded,,2025-12-05,
2026-06-05,2026-05-22,0015615,awarded,,2023-11-03,
2026-06-05,2026-05-22,0015615,work_stopped,,2025-12-17,
2026-06-05,2026-05-22,0015617,awarded,,2024-06-05,
2026-06-05,2026-05-22,0015618,awarded,,2024-05-31,
2026-06-05,2026-05-22,0015619,awarded,,2023-05-05,
2026-06-05,2026-05-22,0015619,work_stopped,,2024-05-23,
2026-06-05,2026-05-22,0015620,awarded,,2023-09-01,
2026-06-05,2026-05-22,0015620,work_stopped,,2024-12-30,
2026-06-05,2026-05-22,0015621,awarded,,2023-12-29,
2026-06-05,2026-05-22,0015621,work_stopped,,2026-03-17,
2026-06-05,2026-05-22,0015622,awarded,,2023-09-01,
2026-06-05,2026-05-22,0015622,work_stopped,,2025-03-26,
2026-06-05,2026-05-22,0015623,awarded,,2023-06-02,
2026-06-05,2026-05-22,0015623,work_stopped,,2024-05-31,
2026-06-05,2026-05-22,0015624,awarded,,2026-03-06,
2026-06-05,2026-05-22,0015629,awarded,,2022-08-10,
2026-06-05,2026-05-22,0015629,work_stopped,,2025-02-28,
2026-06-05,2026-05-22,0015631,awarded,,2022-12-02,
2026-06-05,2026-05-22,0015631,work_stopped,,2025-04-29,
2026-06-05,2026-05-22,0015636,awarded,,2024-08-02,
2026-06-05,2026-05-22,0015636,work_stopped,,2025-09-22,
2026-06-05,2026-05-22,0015640,awarded,,2024-08-02,
2026-06-05,2026-05-22,0015640,work_stopped,,2025-10-31,
2026-06-05,2026-05-22,0015641,awarded,,2023-12-29,
2026-06-05,2026-05-22,0015641,work_stopped,,2025-02-28,
2026-06-05,2026-05-22,0015642,awarded,,2023-01-06,
2026-06-05,2026-05-22,0015645,awarded,,2024-11-01,
2026-06-05,2026-05-22,0015645,work_stopped,,2026-03-31,
2026-06-05,2026-05-22,0015646,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015647,awarded,,2023-08-04,
2026-06-05,2026-05-22,0015647,work_stopped,,2025-08-14,
2026-06-05,2026-05-22,0015651,awarded,,2023-10-06,
2026-06-05,2026-05-22,0015651,work_stopped,,2024-11-27,
2026-06-05,2026-05-22,0015652,awarded,,2023-12-01,
2026-06-05,2026-05-22,0015653,awarded,,2025-10-31,
2026-06-05,2026-05-22,0015656,awarded,,2024-08-02,
2026-06-05,2026-05-22,0015656,work_stopped,,2025-12-31,
2026-06-05,2026-05-22,0015658,cost_change,3582305.58,3549483.59,-32821.99
2026-06-05,2026-05-22,0015668,awarded,,2020-10-16,
2026-06-05,2026-05-22,0015670,awarded,,2022-08-05,
2026-06-05,2026-05-22,0015670,work_stopped,,2026-02-09,
2026-06-05,2026-05-22,0015672,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015672,work_stopped,,2025-01-31,
2026-06-05,2026-05-22,0015675,awarded,,2026-02-06,
2026-06-05,2026-05-22,0015678,awarded,,2022-06-03,
2026-06-05,2026-05-22,0015679,awarded,,2023-10-06,
2026-06-05,2026-05-22,0015686,awarded,,2022-09-30,
2026-06-05,2026-05-22,0015686,work_stopped,,2025-10-10,
2026-06-05,2026-05-22,0015687,awarded,,2024-11-01,
2026-06-05,2026-05-22,0015688,awarded,,2024-08-30,
2026-06-05,2026-05-22,0015689,awarded,,2024-08-30,
2026-06-05,2026-05-22,0015692,awarded,,2023-06-30,
2026-06-05,2026-05-22,0015692,work_stopped,,2025-09-04,
2026-06-05,2026-05-22,0015694,awarded,,2024-08-30,
2026-06-05,2026-05-22,0015696,cost_change,4345903.21,4760903.21,415000.0
2026-06-05,2026-05-22,0015699,awarded,,2020-07-27,
2026-06-05,2026-05-22,0015701,cost_change,1810300.0,1628000.0,-182300.0
2026-06-05,2026-05-22,0015702,awarded,,2025-03-07,
2026-06-05,2026-05-22,0015703,awarded,,2022-02-04,
2026-06-05,2026-05-22,0015724,awarded,,2021-10-22,
2026-06-05,2026-05-22,0015729,awarded,,2018-06-22,
2026-06-05,2026-05-22,0015730,awarded,,2018-05-18,
2026-06-05,2026-05-22,0015737,awarded,,2019-01-18,
2026-06-05,2026-05-22,0015738,awarded,,2019-01-18,
2026-06-05,2026-05-22,0015739,awarded,,2019-01-18,
2026-06-05,2026-05-22,0015740,awarded,,2018-06-22,
2026-06-05,2026-05-22,0015744,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015745,awarded,,2018-06-22,
2026-06-05,2026-05-22,0015746,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015747,awarded,,2018-06-22,
2026-06-05,2026-05-22,0015748,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015749,awarded,,2018-06-22,
2026-06-05,2026-05-22,0015751,awarded,,2021-02-19,
2026-06-05,2026-05-22,0015759,awarded,,2019-08-16,
2026-06-05,2026-05-22,0015760,awarded,,2018-10-05,
2026-06-05,2026-05-22,0015764,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015765,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015766,awarded,,2019-06-21,
2026-06-05,2026-05-22,0015767,awarded,,2019-02-22,
2026-06-05,2026-05-22,0015773,awarded,,2019-02-22,
2026-06-05,2026-05-22,0015774,awarded,,2021-02-19,
2026-06-05,2026-05-22,0015779,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015780,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015781,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015782,awarded,,2019-10-18,
2026-06-05,2026-05-22,0015783,awarded,,2019-12-20,
2026-06-05,2026-05-22,0015784,awarded,,2019-05-17,
2026-06-05,2026-05-22,0015786,awarded,,2020-11-20,
2026-06-05,2026-05-22,0015802,awarded,,2021-03-11,
2026-06-05,2026-05-22,0015803,awarded,,2019-12-20,
2026-06-05,2026-05-22,0015804,awarded,,2019-11-22,
2026-06-05,2026-05-22,0015805,awarded,,2019-12-20,
2026-06-05,2026-05-22,0015806,awarded,,2020-04-17,
2026-06-05,2026-05-22,0015814,awarded,,2021-05-21,
2026-06-05,2026-05-22,0015823,awarded,,2022-08-05,
2026-06-05,2026-05-22,0015823,work_stopped,,2024-12-08,
2026-06-05,2026-05-22,0015878,awarded,,2022-04-06,
2026-06-05,2026-05-22,0015882,awarded,,2025-05-30,
2026-06-05,2026-05-22,0015883,awarded,,2020-08-21,
2026-06-05,2026-05-22,0015890,awarded,,2024-06-04,
2026-06-05,2026-05-22,0015912,awarded,,2018-07-06,
2026-06-05,2026-05-22,0015913,awarded,,2018-07-06,
2026-06-05,2026-05-22,0015916,awarded,,2025-08-01,
2026-06-05,2026-05-22,0015918,cost_change,6874235.55,7080260.33,206024.78
2026-06-05,2026-05-22,0015920,awarded,,2020-04-17,
2026-06-05,2026-05-22,0015922,awarded,,2021-02-19,
2026-06-05,2026-05-22,0015926,awarded,,2019-11-22,
2026-06-05,2026-05-22,0015927,awarded,,2020-09-18,
2026-06-05,2026-05-22,0015928,awarded,,2020-09-18,
2026-06-05,2026-05-22,0015929,awarded,,2019-09-20,
2026-06-05,2026-05-22,0015930,awarded,,2020-08-21,
2026-06-05,2026-05-22,0015948,awarded,,2020-02-21,
2026-06-05,2026-05-22,0015955,awarded,,2024-10-09,
2026-06-05,2026-05-22,0015962,awarded,,2020-01-17,
2026-06-05,2026-05-22,0015963,awarded,,2019-09-20,
2026-06-05,2026-05-22,0015983,awarded,,2024-08-02,
2026-06-05,2026-05-22,0015997,awarded,,2023-03-06,
2026-06-05,2026-05-22,0015998,awarded,,2024-03-01,
2026-06-05,2026-05-22,0015998,work_stopped,,2025-08-30,
2026-06-05,2026-05-22,0015999,awarded,,2025-05-28,
2026-06-05,2026-05-22,0016000,awarded,,2022-08-05,
2026-06-05,2026-05-22,0016000,work_stopped,,2026-02-09,
2026-06-05,2026-05-22,0016004,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016006,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016014,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016015,awarded,,2024-07-24,
2026-06-05,2026-05-22,0016023,awarded,,2020-02-11,
2026-06-05,2026-05-22,0016046,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016050,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016051,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016054,awarded,,2023-04-13,
2026-06-05,2026-05-22,0016054,work_stopped,,2026-02-01,
2026-06-05,2026-05-22,0016057,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016058,awarded,,2021-02-10,
2026-06-05,2026-05-22,0016059,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016060,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016064,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016065,awarded,,2023-03-03,
2026-06-05,2026-05-22,0016065,work_stopped,,2025-04-04,
2026-06-05,2026-05-22,0016066,awarded,,2024-10-16,
2026-06-05,2026-05-22,0016067,cost_change,13340590.43,13455590.43,115000.0
2026-06-05,2026-05-22,0016069,awarded,,2024-10-08,
2026-06-05,2026-05-22,0016069,work_stopped,,2025-10-24,
2026-06-05,2026-05-22,0016070,awarded,,2022-08-22,
2026-06-05,2026-05-22,0016070,work_stopped,,2024-11-13,
2026-06-05,2026-05-22,0016072,awarded,,2020-11-04,
2026-06-05,2026-05-22,0016074,awarded,,2025-06-13,
2026-06-05,2026-05-22,0016078,awarded,,2024-08-30,
2026-06-05,2026-05-22,0016083,awarded,,2021-06-06,
2026-06-05,2026-05-22,0016089,awarded,,2026-02-06,
2026-06-05,2026-05-22,0016105,awarded,,2022-12-02,
2026-06-05,2026-05-22,0016105,work_stopped,,2024-09-18,
2026-06-05,2026-05-22,0016106,awarded,,2023-06-02,
2026-06-05,2026-05-22,0016107,awarded,,2023-05-05,
2026-06-05,2026-05-22,0016107,work_stopped,,2024-01-08,
2026-06-05,2026-05-22,0016108,awarded,,2023-02-03,
2026-06-05,2026-05-22,0016110,awarded,,2024-11-01,
2026-06-05,2026-05-22,0016111,awarded,,2021-06-04,
2026-06-05,2026-05-22,0016112,awarded,,2025-08-01,
2026-06-05,2026-05-22,0016113,awarded,,2023-06-02,
2026-06-05,2026-05-22,0016113,work_stopped,,2025-03-25,
2026-06-05,2026-05-22,0016116,awarded,,2025-08-01,
2026-06-05,2026-05-22,0016117,awarded,,2023-06-02,
2026-06-05,2026-05-22,0016117,work_stopped,,2025-07-10,
2026-06-05,2026-05-22,0016118,awarded,,2024-08-02,
2026-06-05,2026-05-22,0016118,work_stopped,,2025-08-01,
2026-06-05,2026-05-22,0016122,awarded,,2024-01-31,
2026-06-05,2026-05-22,0016123,awarded,,2023-04-14,
2026-06-05,2026-05-22,0016123,work_stopped,,2025-02-28,
2026-06-05,2026-05-22,0016124,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016126,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016127,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016128,awarded,,2025-10-03,
2026-06-05,2026-05-22,0016129,cost_change,6435041.25,6455041.25,20000.0
2026-06-05,2026-05-22,0016161,awarded,,2019-11-22,
2026-06-05,2026-05-22,0016162,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016163,awarded,,2020-02-21,
2026-06-05,2026-05-22,0016166,awarded,,2025-01-31,
2026-06-05,2026-05-22,0016172,awarded,,2020-01-17,
2026-06-05,2026-05-22,0016173,awarded,,2020-01-17,
2026-06-05,2026-05-22,0016174,awarded,,2020-01-17,
2026-06-05,2026-05-22,0016179,awarded,,2019-11-22,
2026-06-05,2026-05-22,0016180,awarded,,2019-11-22,
2026-06-05,2026-05-22,0016182,awarded,,2023-12-01,
2026-06-05,2026-05-22,0016182,work_stopped,,2025-12-21,
2026-06-05,2026-05-22,0016183,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016184,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016185,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016191,awarded,,2019-09-20,
2026-06-05,2026-05-22,0016201,awarded,,2023-06-02,
2026-06-05,2026-05-22,0016201,work_stopped,,2024-08-31,
2026-06-05,2026-05-22,0016202,awarded,,2022-09-30,
2026-06-05,2026-05-22,0016202,work_stopped,,2024-03-31,
2026-06-05,2026-05-22,0016203,awarded,,2022-09-30,
2026-06-05,2026-05-22,0016203,work_stopped,,2024-03-29,
2026-06-05,2026-05-22,0016204,awarded,,2022-09-30,
2026-06-05,2026-05-22,0016204,work_stopped,,2024-03-29,
2026-06-05,2026-05-22,0016205,awarded,,2022-09-30,
2026-06-05,2026-05-22,0016205,work_stopped,,2024-03-29,
2026-06-05,2026-05-22,0016206,awarded,,2022-09-30,
2026-06-05,2026-05-22,0016206,work_stopped,,2024-03-29,
2026-06-05,2026-05-22,0016211,awarded,,2020-09-18,
2026-06-05,2026-05-22,0016212,awarded,,2020-09-18,
2026-06-05,2026-05-22,0016213,awarded,,2020-09-18,
2026-06-05,2026-05-22,0016215,awarded,,2025-10-31,
2026-06-05,2026-05-22,0016216,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016217,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016236,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016237,awarded,,2019-07-19,
2026-06-05,2026-05-22,0016238,awarded,,2019-07-19,
2026-06-05,2026-05-22,0016239,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016240,awarded,,2025-12-05,
2026-06-05,2026-05-22,0016241,awarded,,2022-06-03,
2026-06-05,2026-05-22,0016242,awarded,,2019-07-19,
2026-06-05,2026-05-22,0016243,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016252,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016256,awarded,,2019-12-20,
2026-06-05,2026-05-22,0016257,awarded,,2022-06-03,
2026-06-05,2026-05-22,0016263,awarded,,2019-08-16,
2026-06-05,2026-05-22,0016264,awarded,,2019-08-16,
2026-06-05,2026-05-22,0016267,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016268,awarded,,2020-12-18,
2026-06-05,2026-05-22,0016269,awarded,,2020-12-18,
2026-06-05,2026-05-22,0016280,status_change,PRE-CONSTRUCTION,UNDER-CONSTRUCTION,
2026-06-05,2026-05-22,0016286,awarded,,2024-07-05,
2026-06-05,2026-05-22,0016288,awarded,,2024-07-05,
2026-06-05,2026-05-22,0016291,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016293,awarded,,2022-06-03,
2026-06-05,2026-05-22,0016294,awarded,,2019-04-19,
2026-06-05,2026-05-22,0016295,awarded,,2020-07-17,
2026-06-05,2026-05-22,0016297,awarded,,2024-05-31,
2026-06-05,2026-05-22,0016302,awarded,,2022-09-02,
2026-06-05,2026-05-22,0016302,work_stopped,,2023-11-17,
2026-06-05,2026-05-22,0016303,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016315,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016316,awarded,,2020-02-21,
2026-06-05,2026-05-22,0016319,awarded,,2024-08-02,
2026-06-05,2026-05-22,0016319,work_stopped,,2026-03-31,
2026-06-05,2026-05-22,0016320,awarded,,2019-07-19,
2026-06-05,2026-05-22,0016330,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016331,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016332,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016333,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016339,awarded,,2019-05-17,
2026-06-05,2026-05-22,0016344,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016347,cost_change,2442105.75,2100000.0,-342105.75
2026-06-05,2026-05-22,0016348,awarded,,2024-08-02,
2026-06-05,2026-05-22,0016351,cost_change,9373571.21,3021550.63,-6352020.58
2026-06-05,2026-05-22,0016353,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016354,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016355,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016356,awarded,,2025-01-31,
2026-06-05,2026-05-22,0016357,awarded,,2023-06-30,
2026-06-05,2026-05-22,0016357,work_stopped,,2025-02-20,
2026-06-05,2026-05-22,0016361,awarded,,2021-07-16,
2026-06-05,2026-05-22,0016363,awarded,,2024-08-02,
2026-06-05,2026-05-22,0016365,awarded,,2026-01-16,
2026-06-05,2026-05-22,0016378,awarded,,2019-11-22,
2026-06-05,2026-05-22,0016379,awarded,,2019-09-20,
2026-06-05,2026-05-22,0016380,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016381,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016384,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016386,awarded,,2026-01-02,
2026-06-05,2026-05-22,0016387,cost_change,43127945.96,16218705.4,-26909240.56
2026-06-05,2026-05-22,0016396,awarded,,2020-07-17,
2026-06-05,2026-05-22,0016404,awarded,,2022-04-14,
2026-06-05,2026-05-22,0016405,awarded,,2022-04-14,
2026-06-05,2026-05-22,0016406,awarded,,2022-04-14,
2026-06-05,2026-05-22,0016407,awarded,,2022-04-14,
2026-06-05,2026-05-22,0016410,cost_change,19888961.93,17364961.93,-2524000.0
2026-06-05,2026-05-22,0016413,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016414,awarded,,2021-04-16,
2026-06-05,2026-05-22,0016415,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016416,awarded,,2020-04-17,
2026-06-05,2026-05-22,0016417,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016418,awarded,,2020-11-20,
2026-06-05,2026-05-22,0016432,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016433,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016434,awarded,,2019-12-20,
2026-06-05,2026-05-22,0016435,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016436,awarded,,2019-10-18,
2026-06-05,2026-05-22,0016437,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016438,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016439,awarded,,2019-06-21,
2026-06-05,2026-05-22,0016440,awarded,,2022-02-04,
2026-06-05,2026-05-22,0016441,awarded,,2021-07-16,
2026-06-05,2026-05-22,0016442,awarded,,2022-02-04,
2026-06-05,2026-05-22,0016443,awarded,,2022-09-02,
2026-06-05,2026-05-22,0016443,work_stopped,,2024-11-21,
2026-06-05,2026-05-22,0016466,cost_change,10938563.47,12411563.47,1473000.0
2026-06-05,2026-05-22,0016468,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016504,awarded,,2024-11-01,
2026-06-05,2026-05-22,0016504,work_stopped,,2026-03-31,
2026-06-05,2026-05-22,0016505,awarded,,2024-11-01,
2026-06-05,2026-05-22,0016505,work_stopped,,2026-03-31,
2026-06-05,2026-05-22,0016506,awarded,,2025-04-04,
2026-06-05,2026-05-22,0016509,awarded,,2025-12-05,
2026-06-05,2026-05-22,0016510,cost_change,1516000.0,1420000.0,-96000.0
2026-06-05,2026-05-22,0016512,awarded,,2025-05-30,
2026-06-05,2026-05-22,0016513,awarded,,2025-10-03,
2026-06-05,2026-05-22,0016514,awarded,,2026-01-02,
2026-06-05,2026-05-22,0016523,awarded,,2023-06-30,
2026-06-05,2026-05-22,0016523,work_stopped,,2024-09-30,
2026-06-05,2026-05-22,0016525,awarded,,2026-01-02,
2026-06-05,2026-05-22,0016526,awarded,,2025-10-03,
2026-06-05,2026-05-22,0016527,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016567,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016567,work_stopped,,2025-07-28,
2026-06-05,2026-05-22,0016572,status_change,PRE-CONSTRUCTION,UNDER-CONSTRUCTION,
2026-06-05,2026-05-22,0016573,cost_change,4401293.279999999,4569094.32,167801.04
2026-06-05,2026-05-22,0016576,awarded,,2025-08-01,
2026-06-05,2026-05-22,0016577,awarded,,2025-10-03,
2026-06-05,2026-05-22,0016578,awarded,,2025-10-03,
2026-06-05,2026-05-22,0016582,awarded,,2025-07-04,
2026-06-05,2026-05-22,0016584,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016584,work_stopped,,2026-02-20,
2026-06-05,2026-05-22,0016585,awarded,,2025-11-14,
2026-06-05,2026-05-22,0016586,awarded,,2025-11-14,
2026-06-05,2026-05-22,0016591,awarded,,2024-08-02,
2026-06-05,2026-05-22,0016591,work_stopped,,2025-08-29,
2026-06-05,2026-05-22,0016595,awarded,,2025-01-31,
2026-06-05,2026-05-22,0016597,cost_change,4224337.55,4411972.18,187634.63
2026-06-05,2026-05-22,0016599,awarded,,2025-05-30,
2026-06-05,2026-05-22,0016600,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016601,awarded,,2025-05-02,
2026-06-05,2026-05-22,0016602,awarded,,2025-05-30,
2026-06-05,2026-05-22,0016605,awarded,,2025-09-05,
2026-06-05,2026-05-22,0016610,awarded,,2025-05-30,
2026-06-05,2026-05-22,0016615,awarded,,2023-12-29,
2026-06-05,2026-05-22,0016615,work_stopped,,2026-01-29,
2026-06-05,2026-05-22,0016616,awarded,,2021-07-16,
2026-06-05,2026-05-22,0016618,awarded,,2023-09-06,
2026-06-05,2026-05-22,0016627,awarded,,2023-11-03,
2026-06-05,2026-05-22,0016627,work_stopped,,2025-12-15,
2026-06-05,2026-05-22,0016628,awarded,,2024-11-06,
2026-06-05,2026-05-22,0016629,awarded,,2025-04-24,
2026-06-05,2026-05-22,0016630,awarded,,2025-08-29,
2026-06-05,2026-05-22,0016633,awarded,,2026-03-27,
2026-06-05,2026-05-22,0016638,awarded,,2024-02-02,
2026-06-05,2026-05-22,0016638,work_stopped,,2025-01-17,
2026-06-05,2026-05-22,0016639,awarded,,2025-12-09,
2026-06-05,2026-05-22,0016650,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016651,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016652,awarded,,2020-10-16,
2026-06-05,2026-05-22,0016653,awarded,,2020-09-18,
2026-06-05,2026-05-22,0016654,awarded,,2021-02-19,
2026-06-05,2026-05-22,0016784,awarded,,2020-03-20,
2026-06-05,2026-05-22,0016794,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016802,awarded,,2021-02-19,
2026-06-05,2026-05-22,0016803,awarded,,2021-01-22,
2026-06-05,2026-05-22,0016804,awarded,,2021-01-22,
2026-06-05,2026-05-22,0016805,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016806,awarded,,2020-09-18,
2026-06-05,2026-05-22,0016824,awarded,,2022-08-05,
2026-06-05,2026-05-22,0016824,work_stopped,,2024-06-30,
2026-06-05,2026-05-22,0016825,awarded,,2020-12-18,
2026-06-05,2026-05-22,0016826,awarded,,2020-11-20,
2026-06-05,2026-05-22,0016827,awarded,,2021-04-30,
2026-06-05,2026-05-22,0016828,awarded,,2021-07-02,
2026-06-05,2026-05-22,0016840,awarded,,2021-04-16,
2026-06-05,2026-05-22,0016841,awarded,,2021-11-05,
2026-06-05,2026-05-22,0016842,awarded,,2021-11-05,
2026-06-05,2026-05-22,0016843,awarded,,2021-05-21,
2026-06-05,2026-05-22,0016844,awarded,,2021-10-01,
2026-06-05,2026-05-22,0016845,awarded,,2021-03-19,
2026-06-05,2026-05-22,0016847,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016848,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016849,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016850,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016851,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016852,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016853,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016854,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016855,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016856,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016857,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016858,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016859,awarded,,2021-02-19,
2026-06-05,2026-05-22,0016860,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016879,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016880,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016881,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016885,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016886,awarded,,2020-05-22,
2026-06-05,2026-05-22,0016887,awarded,,2021-02-19,
2026-06-05,2026-05-22,0016888,awarded,,2020-08-21,
2026-06-05,2026-05-22,0016903,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016904,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016905,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016906,awarded,,2021-07-02,
2026-06-05,2026-05-22,0016907,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016908,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016909,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016910,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016911,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016912,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016913,awarded,,2021-03-19,
2026-06-05,2026-05-22,0016914,awarded,,2025-12-05,
2026-06-05,2026-05-22,0016915,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016916,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016918,awarded,,2021-06-18,
2026-06-05,2026-05-22,0016921,awarded,,2023-10-06,
2026-06-05,2026-05-22,0016921,work_stopped,,2024-08-01,
2026-06-05,2026-05-22,0016923,awarded,,2020-08-21,
